250
5.000000 0.087733 4.532227
-59167684.280405 -1038194.291002 -53632270.439584
3.520874 -4.672820 5.000000
-37319948.692905 49530144.996396 -52998133.476399
-3.362035 5.000000 4.280793
29900665.914964 -44468108.634235 -38071751.319158
1.797187 -5.000000 -4.683398
-15876099.143532 44169309.963180 41372492.195784
1.878938 -0.690081 5.000000
-26831409.007617 9854415.277603 -71400466.372117
0.541350 -1.528964 5.000000
-8128249.017729 22957042.378143 -75073867.188655
-2.774901 2.245581 -5.000000
34389688.914254 -27829764.841007 61965623.000291
-4.591164 -3.692912 5.000000
47571792.304711 38264468.197166 -51807986.573164
-4.093343 3.178009 -5.000000
44972678.321447 -34916095.670077 54933918.651470
5.000000 4.367452 3.761115
-52221648.822245 -45615106.029192 -39282322.073796
1.554891 5.000000 3.052017
-15400972.289143 -49524284.629719 -30229788.709329
-5.000000 4.538217 3.821109
48927146.181208 -44408405.964425 -37391195.934288
-3.957582 5.000000 4.913234
31581365.750613 -39899821.227126 -39207435.127976
-5.000000 -3.899987 2.919516
49010931.612397 38228398.631241 -28617643.262643
5.000000 3.156495 1.215305
-50655985.204130 -31979075.118184 -12312495.511296
1.801238 5.000000 3.409380
-21698159.635589 -60231235.342517 -41070231.747007
-4.753771 -5.000000 3.365317
46298430.061517 48696526.276408 -32775853.083657
-5.000000 -4.510067 -0.700731
58476188.046851 52746308.442968 8195210.706758
5.000000 3.011131 -1.928143
-65984345.634358 -39737496.344691 25445445.749351
5.000000 4.861935 4.542795
-44723432.507370 -43488485.030821 -40633877.577078
2.115230 -5.000000 0.674761
-28736960.272567 67928681.319164 -9167121.772490
1.959277 -0.439698 5.000000
-26412664.017598 5927489.277995 -67404125.665510
-2.287955 5.000000 -3.663656
28992128.030558 -63358162.718197 46424506.650696
5.000000 -4.771362 -2.279225
-54769641.152833 52265155.665875 24966467.222636
4.950466 2.488440 -5.000000
-53096551.107368 -26689928.850475 53627827.195474
-5.000000 -0.369046 -2.549039
60801415.659665 4487698.724131 30997038.485140
2.863864 5.000000 2.968648
-36186623.181964 -63177962.309477 -37510628.240163
5.000000 4.243909 -2.614486
-48499835.178386 -41165781.414070 25360428.578450
-5.000000 -2.973572 3.181330
52176305.871708 31029996.756502 -33198007.071557
-0.268356 -0.266049 -5.000000
3688912.102764 3657200.532798 68731583.714667
-1.296545 5.000000 -1.023988
17786997.303287 -68593854.020583 14047854.635671
-1.365790 5.000000 -4.826541
14159174.201655 -51835120.684179 50036866.831655
-2.684168 -2.811961 5.000000
30132580.704274 31567190.507843 -56130205.797630
3.828189 -5.000000 0.367983
-50501549.755730 65960109.753525 -4854436.189882
-3.899176 -3.443974 5.000000
35287936.575071 31168319.271856 -45250509.819773
-5.000000 -4.026644 4.194427
40075913.985463 32274287.654281 -33619101.724188
2.106615 -5.000000 -4.119019
-23670204.854052 56180657.274251 46281834.191973
-4.055408 0.765077 -5.000000
43333594.553084 -8175138.955050 53426929.195470
4.512796 5.000000 -3.436902
-37101589.540334 -41107097.667653 28256213.902463
-2.411062 5.000000 -2.715967
30825254.467457 -63924645.655381 34723443.335436
-1.198381 -5.000000 -1.190521
16992276.575635 70896800.294475 16880820.542607
-2.563239 -0.365849 -5.000000
34335292.524657 4900650.227040 66976364.996713
-5.000000 0.579664 2.407403
67685843.388751 -7847004.958566 -32589417.339253
5.000000 -3.537031 3.124260
-51813150.683985 36652941.398591 -32375546.469074
4.021737 3.334267 5.000000
-39074772.837840 -32395390.815189 -48579472.680482
-2.909774 5.000000 -4.577281
28310344.472845 -48646976.010506 44534172.355797
-4.362358 1.842851 5.000000
50128445.045679 -21176452.243926 -57455670.508385
-5.000000 3.136573 -3.613599
45448575.722134 -28510557.257877 32846581.051227
-5.000000 3.059769 -4.456673
43548137.786768 -26649451.378051 38815963.789749
3.099461 2.636355 5.000000
-33993798.607118 -28914612.420839 -54838247.127799
-3.652334 -4.782912 -5.000000
37761715.058469 49450826.213426 51695315.588260
-0.115163 4.449857 -5.000000
1196409.202890 -46228690.551630 51944015.885349
0.230080 -3.039355 5.000000
-2611667.826462 34500057.399228 -56755557.127584
5.000000 -1.567690 1.839989
-74950170.732097 23499721.440706 -27581504.199230
2.826363 5.000000 2.675600
-31088813.453984 -54997921.814048 -29430487.660352
-5.000000 -3.151485 2.993454
56588820.445717 35667762.515295 -33879207.353450
-0.668792 -5.000000 -0.386375
8294909.538337 62014124.763372 4792142.766845
1.138682 -5.000000 -2.171150
-14597534.578464 64098379.596378 27833434.684879
-2.704703 2.058068 5.000000
32443524.113411 -24686993.215603 -59976132.508503
-5.000000 -0.216918 4.264048
46983705.604789 2038319.565554 -40068153.236051
2.213714 -5.000000 -4.102299
-25520271.853080 57641292.851690 47292367.563373
1.002173 5.000000 3.523693
-12761201.428267 -63667649.451787 -44869051.269229
-2.414147 -4.560341 -5.000000
27716798.527214 52357244.616577 57404963.717312
3.559716 -1.856655 -5.000000
-33256737.680598 17345845.928439 46712630.456606
0.315515 2.867039 -5.000000
-3450383.230276 -31353095.534416 54678526.278984
0.317846 2.045844 -5.000000
-4863759.985977 -31305970.843443 76511149.918977
2.878255 4.836329 -5.000000
-31405579.484700 -52770759.098429 54556626.384148
-0.349102 2.643947 -5.000000
3972202.288050 -30083743.390806 56891727.085733
-1.990530 -4.833414 -5.000000
22967969.236005 55770939.102053 57693107.325925
-2.822694 -5.000000 -1.016724
37350669.781901 66161388.433158 13453570.610773
-5.000000 -0.581676 3.771412
49723102.864595 5784547.149473 -37505261.961069
4.510931 -4.774702 -5.000000
-41735302.244281 44175716.964956 46260182.045409
2.836200 -1.994306 -5.000000
-35725671.296231 25120912.671453 62981589.929561
-5.000000 -3.777135 -2.308023
52646141.089353 39770316.473682 24301702.740682
-3.241128 -3.637178 5.000000
33665531.354765 37779296.863585 -51934900.512454
2.144525 -5.000000 3.024138
-22083757.407348 51488702.686093 -31141783.935127
1.454454 -4.990646 -5.000000
-15689990.940761 53836828.047961 53937733.040779
-5.000000 -4.659897 1.102975
48283948.829109 44999650.339626 -10651201.062080
0.555716 -5.000000 -0.082028
-8375944.574386 75361743.480641 1236360.138308
-5.000000 -4.399004 -4.062669
44526136.973451 39174132.223596 36178992.536344
0.624699 -0.682434 5.000000
-9021919.399363 9855729.212183 -72210121.463951
-0.471843 -0.269672 5.000000
6249730.041330 3571905.945391 -66226759.709130
-1.600073 5.000000 -2.434373
16793597.625557 -52477583.727411 25550006.724871
5.000000 3.992923 -0.942131
-47208283.087390 -37699808.432181 8895279.277568
-0.207372 4.706731 -5.000000
1879655.988704 -42662725.665049 45320975.541285
3.753681 5.000000 -1.888196
-34246796.762412 -45617620.873803 17226999.782275
0.991447 3.253373 -5.000000
-11686544.291341 -38348678.092250 58936795.085976
-5.000000 3.455667 -0.604394
63200980.281744 -43680308.638687 7639662.326146
0.542139 1.727262 5.000000
-7429934.417184 -23671881.565289 -68524278.742071
5.000000 4.232050 -1.935363
-57202290.014024 -48416590.486357 22141435.293914
-0.322380 1.766330 5.000000
3894005.980610 -21335405.460367 -60394736.090011
-1.836498 5.000000 3.971600
20533954.970110 -55905181.048191 -44406608.890510
-4.742079 -5.000000 -0.123629
53464113.982028 56372018.183899 1393844.608052
5.000000 -1.731622 -3.379306
-65101434.959140 22546221.871932 43999539.360174
-1.431377 2.838584 5.000000
16386905.918592 -32497093.537851 -57241734.178577
-2.558430 0.463875 5.000000
28682437.402747 -5200480.919658 -56054758.826614
-0.482348 3.175655 -5.000000
6499578.010676 -42791536.784199 67374352.134536
3.006372 -5.000000 -1.904793
-30678005.333126 51021637.914311 19437128.169471
5.000000 -1.211674 -4.596579
-43615657.818776 10569587.386314 40096563.727224
1.825966 -0.987951 -5.000000
-20507982.030782 11095976.942815 56156524.921521
3.577242 2.713875 -5.000000
-41279405.955530 -31316620.595477 57697243.785262
0.297378 -5.000000 -1.970122
-3759734.500834 63214765.912299 24908156.779803
3.092927 5.000000 2.820967
-36675610.983684 -59289490.482835 -33450743.216284
-4.632413 5.000000 3.036029
39551424.844818 -42689874.062760 -25921538.439124
-3.235312 5.000000 4.103217
35366934.958492 -54657680.241998 -44854464.587613
0.182064 -0.054717 5.000000
-2675861.699970 804194.474698 -73486947.362547
1.357536 -3.896715 -5.000000
-14111674.804261 40506613.302582 51975334.147354
-1.355690 5.000000 4.924434
15895519.030490 -58625214.468649 -57739202.657899
4.390201 -3.884041 -5.000000
-42638589.099034 37722651.971956 48561084.810912
-5.000000 1.568470 1.277945
63679577.976926 -19975903.545501 -16275794.885750
5.000000 -0.167243 -0.853629
-78530971.246936 2626751.537979 13407258.041115
-5.000000 1.880722 -0.701703
58955768.532686 -22175884.736888 8273890.770488
4.838342 -1.977699 -5.000000
-49886352.930698 20391320.450914 51553143.447288
-0.050629 -5.000000 -0.923211
805307.527152 79530111.746682 14684611.908786
-1.684147 4.533440 5.000000
19545510.673329 -52613208.398807 -58027907.293366
-5.000000 3.434461 2.984471
53744792.376228 -36916877.678986 -32079959.542384
4.437374 -1.055696 5.000000
-42463070.914728 10102388.709338 -47847072.623528
4.376104 -0.811953 5.000000
-52752456.718535 9787814.669471 -60273305.770434
2.365248 5.000000 2.716749
-28248582.360894 -59715909.070873 -32446626.107573
