400
0.100000 13.725886 3.163546
1511811.820213 738260.999144 -2122373.386900
0.100000 16.721332 3.373944
-937010.024546 1776197.662305 -2367522.517642
0.100000 18.160759 6.561694
1225176.947090 1628440.587879 -1009322.788575
0.100000 12.053519 20.933592
-125245.222845 285328.125100 2690348.410745
0.100000 12.024097 1.497458
796679.505934 277359.655152 -2573605.731757
0.100000 7.347723 19.713460
579180.158969 -645574.372099 1540186.311279
0.100000 11.945262 20.954717
17753.938057 167084.005117 1759590.160470
0.100000 7.957302 18.153969
-1111797.390041 -537825.516682 1264531.564261
0.100000 20.181460 7.194153
-194942.033956 1622909.770178 -672719.318262
0.100000 17.393378 4.716630
-1200374.917861 1731540.268109 -1701746.582926
0.100000 14.735618 11.471616
2876042.471734 1159729.019258 146414.124619
0.100000 8.321143 20.634394
-8236.698307 -473513.224627 1702970.106259
0.100000 6.829715 4.826136
-876957.384606 -548280.365645 -811697.151852
0.100000 15.554523 19.901741
-38446.891587 1413959.518096 2763560.947569
0.100000 16.736304 11.655727
2534793.229345 1780845.504215 203571.529934
0.100000 2.815939 16.601020
-489670.477632 -3120094.679093 2135334.932317
0.100000 18.697825 16.969929
-783674.115964 2670373.029056 2070966.448987
0.100000 13.801747 6.700694
-2324536.093182 758806.613364 -1164395.787963
0.100000 3.246355 13.354825
-770389.747096 -1019395.773398 309596.147973
0.100000 11.175006 1.028470
-96430.774035 23008.523668 -1310988.021970
0.100000 1.382864 12.959015
338758.642200 -1699919.535051 346274.394941
0.100000 9.091148 3.746455
-1504056.035918 -434095.356840 -1649541.285770
0.100000 13.750845 12.998303
-3585274.236665 1048733.062164 761833.885154
0.100000 7.223735 20.153707
317519.893011 -858766.929661 2081660.459713
0.100000 11.954623 20.845510
559610.536099 363940.999530 3753505.861603
0.100000 16.750323 14.492944
-2566427.749114 1994785.337916 1211701.007421
0.100000 7.817126 16.092072
2773898.800817 -1104137.908958 1766438.277438
0.100000 9.202864 19.915733
-945332.870620 -408689.877909 2027542.388926
0.100000 15.935464 4.341333
1272354.786198 1122382.444183 -1514259.138489
0.100000 13.135075 18.873439
1315266.115651 485541.063399 1790512.416110
0.100000 10.694496 20.301135
-1136251.811289 -94844.321539 2887553.492012
0.100000 13.295892 16.884636
-1019234.122766 301848.057278 773671.398849
0.100000 14.713549 19.944993
863539.985249 1288228.866168 3103015.364032
0.100000 10.087404 1.652470
-1191177.747374 -316579.104826 -3242655.163862
0.100000 17.008476 3.340087
404000.545544 1062054.852216 -1353961.908619
0.100000 11.747704 1.032011
-50035.483111 132163.664921 -1761936.155487
0.100000 11.847117 15.063386
1196125.637372 111373.044709 534225.967756
0.100000 14.805897 19.973976
394570.069512 672728.152382 1586234.879564
0.100000 14.399284 3.897499
-1401848.164698 773037.018811 -1615192.026402
0.100000 15.241028 20.055733
-11302.467726 557581.094834 1190585.342174
0.100000 16.944112 15.612779
2285060.867770 2062010.425596 1600171.585328
0.100000 2.617697 16.411544
118861.844566 -1481651.172874 956541.407224
0.100000 16.133882 19.578254
42128.322931 907462.126498 1516287.404579
0.100000 1.745409 10.047603
1397935.286029 -3528223.938305 -363092.321023
0.100000 15.461115 2.886591
-496666.446653 586516.612978 -1066695.168997
0.100000 9.858192 20.344803
766851.001910 -259660.491496 2125117.822968
0.100000 11.531070 20.980048
-60360.072193 93871.591655 1764067.625085
0.100000 5.422371 5.546933
822670.011294 -733308.204986 -716931.662790
0.100000 9.853252 15.060581
-3145074.785337 -397806.477019 1408614.165998
0.100000 8.168881 1.842432
988737.459429 -982114.397369 -3176757.594462
0.100000 15.522369 18.161278
-939726.574827 799371.400754 1265823.498014
0.100000 12.898739 18.842668
-776552.594788 249633.157084 1031100.011883
0.100000 11.242147 16.083723
-1131716.419589 31835.861723 668372.877691
0.100000 11.050294 1.000168
5113.884086 8889.984001 -1767564.600313
0.100000 9.903276 20.938122
23121.444600 -144189.750949 1306595.803840
0.100000 19.569015 6.092397
207353.356392 1126595.076030 -645217.792958
0.100000 14.834102 1.811279
252189.401716 1038403.016647 -2488612.616840
0.100000 6.471107 4.779073
839671.667381 -595427.714424 -817884.593318
0.100000 13.009582 7.267092
-2811722.577322 623878.298003 -1158887.747229
0.100000 17.492062 3.528299
-493868.367091 2252094.311797 -2591930.653766
0.100000 10.860557 1.001579
19464.948546 -24647.851549 -1767315.308342
0.100000 16.072778 8.918023
-2900967.065155 1759745.149782 -722237.053797
0.100000 10.560899 8.285432
1264046.162019 -57729.981879 -356892.742387
0.100000 13.894877 5.435302
2701674.426208 1004231.995005 -1930391.841610
0.100000 14.923847 1.812146
-149917.416281 1361181.158642 -3187263.699292
0.100000 19.499755 8.358835
1234549.160219 2302017.581854 -715315.664482
0.100000 9.932968 3.667719
-2329634.913927 -370152.925585 -2543565.852630
0.100000 7.489897 17.897548
-832578.852254 -461484.189550 906842.145947
0.100000 10.421740 20.982823
-29223.929290 -179521.899970 3099184.835179
0.100000 14.493987 5.079100
2519146.250189 1212062.880193 -2053958.376353
0.100000 13.804924 1.458164
-136994.659176 368772.132885 -1254494.901327
0.100000 11.813977 1.361705
-448590.259833 143878.071855 -1703659.496240
0.100000 7.520608 18.769465
-1820124.311327 -1207000.053866 2695224.968060
0.100000 10.190422 1.038089
-42582.847843 -106437.693335 -1309723.481732
0.100000 10.189318 20.618364
996334.616599 -309064.722637 3666908.723343
0.100000 4.748092 18.199862
1045062.460808 -2168785.045061 2497629.906232
0.100000 8.562278 7.301401
-3417961.612912 -929357.943221 -1410055.134515
0.100000 10.926991 1.041581
206503.146590 -16603.191706 -2264661.249711
0.100000 16.246147 14.985844
2335434.921397 1628675.446488 1237412.142797
0.100000 7.667183 15.027204
2957285.947236 -1156153.102649 1397035.825126
0.100000 4.868024 18.866780
-248378.004847 -2127180.639628 2728983.356540
0.100000 7.781897 8.825975
-2095614.048443 -731834.287694 -494398.752823
0.100000 10.457081 10.036928
-3789033.309237 -206982.795254 -367162.035482
0.100000 5.310470 17.394741
679813.075972 -748020.246275 840736.446808
0.100000 4.691372 18.257040
-360931.030853 -829414.950536 954105.607827
0.100000 20.204213 10.849836
1489274.776208 3509017.881067 -57248.647560
0.100000 12.125146 6.432480
3061216.522084 390312.755044 -1584471.086937
